0.09,0.97,-0.64389
0,0.42,0.20218
0.92,0.87,-0.52054
0.34,0.05,3.8918
0.8,0.04,2.3757
0.5,0.05,4.8871
0.65,0.58,3.0651
0.77,0.47,1.7275
0.99,0.76,-0.62303
0.98,0.66,-0.29028
0,0.2,0.58847
0.19,0.89,0.41159
0.73,0.49,2.2767
0.56,0.58,3.739
0.19,0.77,0.82206
0.7,0.46,2.7719
0.42,0.09,4.5606
0.02,0.47,0.047978
0.29,0.98,1.557
0.92,0.43,0.3418
0,0.62,-0.21665
0.14,0.89,-0.048011
0.54,0.85,3.1807
0.29,0.65,2.2272
0.71,0.05,3.4165
0.24,0.96,0.97476
0.51,0.89,3.2436
0.06,0.6,-0.057291
0.18,0.03,2.1347
0.91,0.66,-0.082694
0.94,0.28,0.63659
0.25,0.37,2.2769
0.58,0.78,3.1942
0.97,0.59,-0.14394
0.76,0.82,1.2679
0.41,0.73,3.1353
0.04,0.88,-0.65148
0.4,0.48,3.7238
0.89,0.64,0.21938
0.15,0.38,1.0602
0.5,0.91,3.2141
0.66,0.6,2.8182
0.25,0.87,1.2273
1,0.98,-0.89655
0.55,0.43,4.0155
0.57,0.05,4.685
0.09,0.01,1.2464
0.57,0.23,4.2992
0.93,0.28,0.55515
0.29,0.82,1.822
0.78,0.63,1.2873
0.76,0.85,1.148
0.49,0.56,3.9246
0.05,0.85,-0.51681
0.71,0.23,3.0202
0.98,0.03,1.0119
0.41,0.31,4.0426
0.62,0.83,2.7829
0.38,0.16,4.1778
0.34,0.57,2.8743
0.07,0.64,-0.12032
0.98,0.85,-0.66803
0.83,0.81,0.39443
0.71,0.67,2.2115
0.14,0.82,0.016446
0.63,0.23,3.9489
0.99,0.61,-0.25678
0.22,0.87,0.80473
0.44,0.27,4.3377
0.23,0.23,2.3614
0.39,0.65,3.2929
0.7,0.39,2.9062
0.12,0.87,-0.17778
0.05,0.02,1.1216
0.75,0.7,1.5256
0.34,0.55,3.0611
0.22,0.48,1.6481
0.43,0.38,4.0771
0.68,0.11,3.6121
0.69,0.53,2.812
0.06,0.4,0.31057
0.3,0.62,2.3972
0.77,0.61,1.4976
0.21,0.04,2.4403
0.72,0.05,3.3586
0.46,0.83,3.3388
0.46,0.89,3.19
0.19,0.71,0.89794
0.02,0.23,0.60677
0.01,0.16,0.68224
0.27,0.07,3.0979
0.8,0.5,1.2833
0.99,0.09,0.85843
0.98,0.02,0.94536
0.04,0.05,0.92651
0.09,0.9,-0.49739
0.75,0.3,2.4633
0.11,0.33,0.72883
0.31,0.8,2.1674
0.67,0.82,2.3363
0.94,0.89,-0.61561
0.27,0.68,1.9984
0.55,0.34,4.133
0.47,0.91,3.1533
0.87,0.57,0.50371
0.45,0.88,3.18
0.71,0.25,2.9652
0.59,0.54,3.4467
0.15,1,-0.29728
0.22,0.84,1.0174
0.27,0.96,1.3055
0.94,0.92,-0.75383
0.09,0,1.3853
0.32,0.42,3.023
1,0.12,0.79065
0.32,0.29,3.3042
0.42,0.52,3.7514
0.49,0.01,5.0567
0.68,0.55,2.8093
0.92,0.11,1.1266
0.68,0.31,3.2468
0.83,0.58,0.89721
0.62,0.4,3.5523
0.18,0.11,1.9226
0.35,0.01,4.1252
0.81,0.19,1.892
0.67,0.81,2.3563
0.13,0.27,1.1308
0.83,0.92,0.073543
0.43,0.52,3.6819
0.24,0.56,1.7645
0.68,0.58,2.6064
0.3,0.24,3.0679
0.06,0.5,0.1439
0.95,0.55,-0.10695
0.05,0.12,0.86245
0.98,0.18,0.73121
0.82,0.37,1.4229
0.91,0.63,0.09734
0.7,0.43,2.7625
0.37,0.94,2.6075
0.78,0.09,2.4401
0.86,0.84,-0.039532
0.81,0.18,1.7807
0.08,0.47,0.27604
0.98,0.36,0.35397
0.06,0.86,-0.53356
0.4,0.31,3.9843
0.25,0.48,2.1206
0.98,0.3,0.46816
0.89,0.25,0.975
0.86,0.35,1.0079
0.05,0.59,-0.11904
0.94,0.14,0.80182
0.47,0.75,3.3958
0.01,0.98,-0.92688
0.11,0.32,0.78881
0.69,0.47,2.6867
0.19,0.33,1.5784
0.62,0.7,3.0409
0.12,0.67,0.21707
0.69,0.57,2.5217
0.55,0.24,4.4469
0.67,0.07,3.7572
0.99,0.24,0.44006
0.34,0.98,2.0836
0.23,0.92,0.9548
0.84,0.81,0.38075
0.37,0.9,2.5371
0.76,0.86,1.1964
0.12,0.8,-0.056837
0.74,0.15,2.8248
0.97,0.03,0.92016
0.79,0.81,0.83905
0.04,0.57,-0.11489
0.38,0.55,3.3073
0.72,0.92,1.5855
0.9,1,-0.59031
0.71,0.26,3.0221
0.64,0.14,3.9997
0.47,0.42,4.125
0.4,0.73,3.2004
0.35,0.49,3.1112
0.28,0.36,2.6323
0.44,0.62,3.5877
0.64,0.6,3.0555
0.96,0.53,0.081857
0.87,0.91,-0.15651
0.48,0.69,3.5867
0.57,0.01,4.8648
0.76,0.6,1.628
0.11,0.86,-0.2858
0.58,0.58,3.5857
0.36,0.96,2.3603
0.48,0.74,3.4402
0.96,0.73,-0.33362
0.47,1,2.995
0.93,0.56,0.1409
0.59,1,2.6995
0.2,0.58,1.1904
0.8,0.53,1.2287
0.59,0.9,2.8988
0.23,0.76,1.2256
0.83,0.6,0.89167
0.64,0.22,3.8763
0.58,0.21,4.2815
0.09,0.03,1.2377
0.14,0.31,1.0703
0.51,0.04,4.9174
0.95,0.76,-0.47822
0.07,0.46,0.20006
0.44,0.78,3.3496
0.41,0.96,2.7503
0.34,0.97,2.1767
0.12,0.17,1.2437
0.81,0.51,1.3077
0.65,0.23,3.7643
0.8,0.34,1.6295
0.28,0.74,1.8879
0.64,0.77,2.6337
0.68,0.54,2.78
0.88,0.69,0.12359
0.39,0.34,3.8342
0.24,0.9,1.0534
0.06,0.32,0.50627
0.52,0.38,4.2745
0.23,0.12,2.563
0.83,0.44,1.1113
0.73,0.64,1.9286
0,0.03,0.90725
0.5,0.07,4.9356
0.98,0.14,0.67741
0.56,0.36,4.1749
0.62,0.8,2.7991
0.1,0.58,0.20939
0.77,0.06,2.5542
0.02,0.69,-0.38463
0.4,0.55,3.5073
0.02,0.4,0.13759
0.27,0.26,2.7467
0.45,0.47,4.0049
0.51,0.25,4.5567
0.11,0.84,-0.24979
0.45,0.38,4.142
0.06,0.61,-0.12424
0.03,0.95,-0.94231
0.41,0.69,3.389
0.34,0.02,4.0233
0.54,0.35,4.2092
0.9,0.35,0.70505
0.43,0.29,4.1759
0.79,0.36,1.7604
0.49,0.09,4.9338
0.1,0.3,0.87032
0.14,0.05,1.6763
0.4,0.74,3.1252
0.72,0.52,2.2946
0.72,0.24,2.9
0.25,0.98,1.1037
0.68,0.43,3.0217
0.81,0.06,2.1399
0.37,0.44,3.4656
0.1,0.49,0.39293
0.35,0.92,2.1868
0.27,0.11,2.9264
0.53,0.87,3.1903
0.43,0.48,3.9779
0.39,0.07,4.406
0.66,0.02,4.0939
0.94,0.77,-0.41447
0.38,0.81,2.78
0.01,0.81,-0.64486
0.71,0.46,2.5808
0.3,0.32,2.9223
0.11,0.73,-0.018936
0.81,0.67,0.93718
0.72,0.43,2.4703
0.87,0.93,-0.21668
0.64,0.72,2.8729
0.9,0.18,1.0752
0.16,0.56,0.82027
0.74,0.58,1.9496
0.36,0.08,4.0106
0.35,0.68,2.8591
0.64,0.84,2.6274
0.51,0.92,3.1955
0.69,0.18,3.3062
0.75,0.34,2.3044
0.98,0.63,-0.24295
0.41,0.93,2.7907
0.47,0.36,4.2457
0.27,0.94,1.3931
0.65,0.3,3.5732
0.72,0.74,1.8418
0.68,0.88,2.049
0.73,0.33,2.5533
0.6,0.6,3.5023
0.66,0.79,2.5269
0.46,0.91,3.1892
0.74,0.05,3.0038
0.7,0.24,3.1586
0.22,0.34,1.9593
0.34,0.7,2.7276
0.31,0.48,2.7578
0.34,0.08,3.976
0.28,0.12,3.1488
0.96,0.12,0.8231
0.13,0.1,1.3939
0.42,0.37,3.9849
0.8,0.57,1.1884
0.15,0.54,0.82078
0.38,0.62,3.2591
0.35,0.46,3.2341
0.75,0.46,2.0503
0.67,0.22,3.4396
0.92,0.73,-0.31053
0.35,0.13,3.9415
0.51,0.29,4.4189
0.28,1,1.3934
0.06,0.8,-0.3301
0.04,0.13,0.76535
0.9,0.34,0.68734
0.32,0.88,2.097
0.59,0.42,3.8576
0.94,0.4,0.43365
0.14,0.95,-0.17346
0.42,0.21,4.3593
0.35,0.48,3.2569
0.36,0.86,2.5066
0.35,0.26,3.6994
0.36,0.87,2.5436
0.86,0.26,1.1271
0.72,0.45,2.5323
0.25,0.19,2.5556
0.72,0.32,2.717
0.94,0.98,-0.80205
0.89,0.4,0.63581
0.07,0.34,0.53068
0.29,0.56,2.3816
0,0.93,-0.83927
0.58,0.48,3.8058
0.26,0.43,2.2386
0.38,0.98,2.5284
0.22,0.24,2.172
1,0.84,-0.69213
0.93,0.64,-0.078537
0.28,0.22,3.0049
0.15,0.55,0.77738
0.19,0.29,1.6707
0.76,0.84,1.2187
0.14,0.36,1.0321
0.39,0.63,3.2619
0.01,0.61,-0.166
0.26,0.4,2.3549
0.29,0.83,1.9304
0.31,0.47,2.8534
0.26,0.58,1.9427
0.47,0.76,3.4819
0.05,0.01,0.94118
0.01,0.88,-0.8875
1,0.95,-0.98973
0.75,0.2,2.5365
0.34,0.78,2.5094
0.13,0.59,0.39948
0.69,0.75,2.2718
0.11,0.49,0.53607
0.46,0.19,4.6552
0.92,0.26,0.79036
0.37,0.59,3.1861
0.88,0.72,0.10279
0.76,0.81,1.1951
0.24,0.22,2.4348
0.99,0.98,-0.98077
0.06,0.77,-0.33186
0.84,0.28,1.3742
0.05,0.38,0.36376
0.52,0.82,3.2858
0.38,0.83,2.7262
0.21,0.93,0.59761
0.27,0.99,1.2896
0.18,0.1,1.9324
0.34,0.88,2.3379
0.73,0.26,2.7046
0.18,0.54,1.0524
0.07,0.73,-0.29767
0.88,0.49,0.60912
0.35,0.23,3.7927
0.18,0.27,1.6612
0.11,0.57,0.32626
0.23,0.32,2.0887
0.32,0.55,2.676
0.27,0.03,3.1735
0.99,0.43,0.18562
0.04,0.08,0.897
0.59,0.91,2.8868
0.91,0.05,1.1919
0.84,0.35,1.1791
0.79,0.53,1.4382
0.28,0.52,2.3633
0.9,0.21,0.8766
0.11,0.01,1.4387
0.58,0.68,3.3667
0.7,0.17,3.2414
0.24,0.24,2.3874
0.07,0.28,0.57284
0.24,0.79,1.4299
0.42,0.36,3.9569
0.78,0.39,1.9194
0.16,0.83,0.24899
0.01,0.76,-0.55507
0.78,0.52,1.5803
0.77,0.05,2.6547
0.68,0.6,2.606
0.76,0.79,1.3966
0.01,0.42,0.16635
0.82,0.35,1.3837
0.22,0.38,1.8947
0.35,0.08,4.0082
0.03,0.56,-0.1229
0.2,0.46,1.5762
0.62,0.12,4.2837
0.06,0.71,-0.30065
0.28,0.96,1.4653
0.27,0.79,1.531
0.26,0.7,1.7439
0.58,0.92,2.9127
0.35,0.88,2.3236
0.95,0.56,0.078279
0.29,0.12,3.2684
0.85,0.03,1.7328
0.72,0.9,1.4899
0.05,0.73,-0.38927
0.62,0.66,3.0378
0.27,0.18,2.7261
0.94,0.65,-0.27469
0.56,0.71,3.4028
0.35,0.96,2.2021
0.27,0.41,2.4311
0.69,0.6,2.5188
0.74,0.12,2.8914
0.6,0.55,3.5058
0.93,0.29,0.55416
0.9,0.83,-0.23363
0.47,0.47,4.0476
0.31,0.7,2.292
0.91,0.95,-0.65417
0.08,0.99,-0.82799
0.62,0.64,3.1916
0.34,0.92,2.187
0.74,0.38,2.4136
0.49,0.65,3.7069
0.41,0.22,4.1985
0.44,0.81,3.2778
0.63,0.29,3.7547
0.92,0.88,-0.46854
0.2,0.65,1.1365
0.85,0.35,1.1525
0.05,0.13,0.85329
0.11,0.14,1.112
0.63,0.82,2.7644
0.47,0.51,4.0535
0.58,0.84,2.9878
0.8,0.44,1.4594
0.84,0.42,1.1516
0.75,0.71,1.6324
0.43,0.76,3.3089
0.83,0.15,1.6596
0.49,0.58,3.7433
0.41,0.52,3.6021
0.89,0.37,0.53777
0.32,0,3.7555
0.79,0.57,1.2898
0.62,0.31,3.8603
0.53,0.94,3.0655
0.33,0.2,3.6443
0.12,0.31,0.82926
0.55,0.11,4.7262
0.03,0.8,-0.60961
0.96,0.89,-0.69396
0.37,0.71,2.904
0.27,0.97,1.4094
0.46,0.48,3.9271
0,0.26,0.53737
0.32,0.24,3.3245
0.51,0.99,3.0137
0.66,0.2,3.735
0.86,0.56,0.67113
0.82,0.28,1.5317
0.02,0.37,0.27292
0.71,0.43,2.5763
0.33,0.46,3.0654
0.66,0.52,3.0222
0.11,0.22,0.92071
0.74,0.64,1.8638
0.82,0.23,1.6391
0.94,0.57,0.065425
0.67,0.31,3.3647
0.69,0.74,2.2357
0.32,0.22,3.4882
0.89,0.22,1.0419
0.45,0.8,3.2569
0.5,0.47,4.0268
0.52,0.13,4.7044
0.39,0.96,2.574
0.28,0.92,1.6657
0.33,0.34,3.3149
0.44,0.76,3.3102
0.98,0.45,0.08285
0.63,0.88,2.5771
0.73,0.68,1.8895
0.83,0.02,1.9639
0.64,0.47,3.4219
0.19,0.87,0.52493
0.39,0.52,3.5295
0.72,0.51,2.3426
0.25,0.82,1.3953
0.5,0.25,4.5031
0.18,0.41,1.3084
0.91,0.7,-0.12197
0.21,0.37,1.851
0.66,0.28,3.5827
0.91,0.19,0.95441
0.71,0.37,2.842
0.57,0.62,3.6498
0.66,0.7,2.7239
0.36,0.41,3.3938
0.79,0.72,1.0961
0.34,0.29,3.5661
0.19,0.22,1.8877
0.15,0.94,-0.077861
0.62,0.82,2.7895
0.87,0.44,0.74119
0.91,0.28,0.73852
0.79,0.79,0.89824
0.09,0.33,0.62565
0.9,0.53,0.33242
0.78,0.69,1.1509
0.96,0.74,-0.42853
0.08,0.83,-0.29542
0.23,1,0.75339
0.95,0.82,-0.60234
0.84,0.4,1.1508
0.39,0.89,2.6816
0.29,0.5,2.5219
0.21,0.94,0.66557
0.01,0.8,-0.55339
0.29,0.61,2.3455
0.52,1,2.8665
0.06,0.21,0.72327
0.89,0.6,0.27339
0.86,0.81,0.051145
0.55,0.26,4.4624
0.53,0.37,4.2291
0.82,0.16,1.9365
0.26,0.28,2.4867
0.86,0.39,0.90988
0.08,0.91,-0.57369
0.04,0.22,0.523
0.85,0.56,0.6993
0.96,0.15,0.81156
0.65,0.89,2.5363
0.85,0.38,1.1907
0.67,0.42,3.105
0.28,0.72,1.9724
0.4,0.52,3.6234
0.86,0.79,0.14831
0.47,0.4,4.1504
0.95,0.2,0.72344
0.87,0.1,1.3879
0.48,0.39,4.1797
0.02,0.43,0.17233
0.81,0.17,1.9735
0.74,0.67,1.7804
0.66,0.71,2.6024
0.51,0.24,4.5749
1,0.86,-0.65148
0.53,0.38,4.2046
0.51,0.86,3.3596
0.53,0.79,3.3998
0.01,0.2,0.49907
0.84,0.73,0.6007
0.37,0.8,2.8076
0.64,0.23,3.7561
0.73,0.78,1.6044
0.49,0.21,4.699
0.07,0.49,0.32331
0.15,0.14,1.5506
0.1,0.35,0.70903
0.8,0.98,0.39764
0.29,0.19,3.275
0.45,0.93,3.1653
0.07,0.58,0.05214
0.23,0.01,2.6445
0.74,1,1.1184
0.42,1,2.7588
0.51,0.52,3.9623
0.9,0.07,1.246
0.62,0.17,4.1068
0.13,0.73,0.19873
0.1,0.34,0.64634
0.3,0.11,3.3848
0.93,0.16,0.85793
0.68,0.51,2.7921
0.37,0.76,2.9103
0.63,0.81,2.7629
0.68,0.64,2.5551
0.11,0.83,-0.18302
0.74,0.51,1.9982
0.05,0.36,0.54421
0.83,0.89,0.19295
0.42,0.82,3.0529
0.29,0.75,2.0029
0.04,0.94,-0.79363
0.15,0.11,1.6847
0.37,0.78,2.8205
0.18,0.33,1.4325
0.98,0.09,0.79557
0.81,0.11,1.9861
0.1,0.22,0.92224
0.4,0.93,2.6793
0.77,0.11,2.5291
0.77,0.14,2.3703
0.55,0.84,3.1919
0.19,0.47,1.3222
0.92,0.94,-0.66537
0.36,0.75,2.7555
0.91,0.58,0.18742
0.6,0.87,2.9612
0.54,0.84,3.2026
0.69,0.09,3.5793
0.38,0.05,4.3272
0.14,0.62,0.44668
0.52,0.53,3.8671
0.63,0.97,2.4214
0.14,0.76,0.11413
0.52,0.49,4.0197
0.55,0.79,3.2735
0.59,0.61,3.4446
0.74,0.56,1.946
0.54,0.77,3.457
0.48,0.55,3.8356
0.45,0.33,4.2201
0.38,0.4,3.5859
0.83,0.63,0.70028
0.6,0.3,3.9863
0.18,0.94,0.29539
0.43,0.88,2.9981
0.57,0.38,4.0642
0.57,0.58,3.6035
0.69,0.5,2.7914
0.84,0.72,0.47444
0.61,0.48,3.4952
0.6,0.56,3.4773
0.73,0.57,2.1244
0.14,0.65,0.45716
0.1,0.84,-0.30957
0.15,0.58,0.60196
0.53,0.39,4.1966
0.25,0.01,2.9768
0.78,0.73,1.226
0.4,0.72,3.1394
0.56,0.28,4.332
0.58,0.06,4.7582
0.43,0.04,4.7014
0.95,0.54,0.10073
0.6,0.29,4.0444
0.17,0.76,0.58706
0.23,0.14,2.5361
0.62,0.59,3.2758
0.39,0.26,4.0249
0.08,0.96,-0.69034
0.4,0.77,3.1406
0.78,0.57,1.5403
0.41,0.55,3.6865
0.91,0.68,-0.015524
0.59,0.1,4.436
0.11,0.16,1.1087
0.9,0.1,1.1527
0.99,0.39,0.13605
0.41,0.86,3.0368
0.25,0.07,2.8108
0.59,0.11,4.4565
0.03,0.23,0.58669
0.38,0.53,3.469
0.04,0.83,-0.66908
0.77,0.21,2.3415
0.84,0.14,1.6137
0.17,0.36,1.2319
0.47,0.11,4.7059
0.07,0.27,0.63328
0.82,0.4,1.3707
0.2,0.74,0.84989
0.76,0.58,1.6626
0.98,0.89,-0.73199
0.95,0.81,-0.60017
0.49,0.05,4.9201
0.07,0.6,-0.036013
0.88,0.86,-0.17694
1,0.38,0.081336
0.03,0.84,-0.66508
0.98,0.26,0.46681
0.15,0.79,0.25815
0.59,0.06,4.589
0.78,0.26,1.9961
0.83,0.8,0.35573
0.98,0.44,0.23575
0.27,0.24,2.8325
0.47,0.19,4.6949
0.81,0.9,0.47107
0.79,0.5,1.419
0.83,0.3,1.2896
0.1,0.5,0.36419
0.47,0.92,3.1095
0.53,0.66,3.5767
0.02,0.62,-0.21417
0.29,0.38,2.741
0.77,0.03,2.6824
0.32,0.6,2.5808
0.35,0.58,3.0735
0.52,0.37,4.2393
0.23,0.3,2.1375
0.78,0.37,1.9151
0.67,0.41,3.1544
0.43,0.78,3.2314
0.24,0.84,1.1859
0,0.1,0.88438
0.63,0.74,2.883
0.38,0.35,3.6534
0.11,0.65,0.10579
0.19,0.39,1.4262
0.39,0.8,2.8777
0.75,0.1,2.8122
0.79,0.12,2.2541
0.13,0.03,1.5812
0.69,0.17,3.3316
0.39,0.36,3.717
0,0.33,0.37313
0.31,0.62,2.4367
0.71,0.31,2.8148
0.07,0.06,1.0101
0.94,0.17,0.74743
0.06,0.97,-0.7852
0.7,0.76,2.0693
0.73,0.83,1.5789
0.99,0.9,-0.80624
0.6,0.67,3.2542
0.47,0.74,3.4516
0.53,0.72,3.6273
0.98,0.74,-0.4139
0.22,0.23,2.1971
0.03,1,-0.96752
0.02,0.44,0.17333
0.56,0.94,3.0907
0.85,0.86,0.096461
0.43,0.7,3.4227
0.52,0.7,3.6472
0.78,0.58,1.505
0.58,0.38,3.901
0.49,0.81,3.2245
0.1,0.73,-0.17289
0.98,0.82,-0.56234
0.1,0.4,0.63525
0.52,0.14,4.7804
0.82,0.36,1.3951
0.82,0.15,1.8592
0.13,0.09,1.4649
0.32,0.61,2.7301
0.73,0.1,3.0374
0.02,0.81,-0.55788
0.95,0.24,0.4606
0.81,0.94,0.41342
0.86,0.47,0.82394
0.39,0.66,3.1622
0.55,0.62,3.6363
0.9,0.22,0.88708
0.83,0.19,1.6327
0.53,0.32,4.3366
0.03,0.78,-0.51123
0.16,0.47,1.0501
0.15,0.85,0.12926
0.43,0.47,3.8904
0.64,0.16,4.0203
0.8,0.59,1.1871
0.03,0.29,0.43457
0.01,0.59,-0.21527
0.73,0.82,1.5963
0.5,0.09,4.8193
0.67,0.62,2.637
1,0.06,0.83271
0.63,0.78,2.7745
0.21,0.38,1.7053
0.59,0.6,3.524
0.8,0.03,2.3192
0.08,0.06,1.0964
0.33,0.35,3.1879
0.68,0.81,2.3123
0.61,0.28,3.9787
0.3,0.44,2.821
0.33,0.39,3.2435
0.86,0.54,0.62041
0.48,0.49,3.9731
0.66,0.38,3.4181
0.01,0.18,0.67286
0.2,0.29,1.7475
0.17,0.84,0.28559
0.42,0.02,4.6972
0.03,0.58,-0.043121
0.15,0.25,1.4091
0.46,0.11,4.7886
0.03,0.17,0.65299
0.86,0.58,0.55493
0.25,0.36,2.2648
0.76,0.92,1.1218
0.33,0.24,3.5185
0.53,0.11,4.7069
0.73,0.19,2.8045
0.94,0,1.1906
0.87,0.79,0.01642
0.6,0.46,3.6826
0.84,0.02,1.9284
0.52,0.2,4.5798
0.53,0.88,3.2426
0.31,0.24,3.2227
0.17,0.72,0.598
0.95,0.66,-0.17992
0.25,0.47,2.0618
0.7,0.55,2.5138
0.62,0.33,3.7834
0.66,0.43,3.2353
0.74,0.39,2.4336
0.77,0.93,0.77436
0.56,0.91,3.0489
0.85,0.58,0.64932
0.22,0.69,1.2366
0.59,0.17,4.4087
0.15,0.87,-0.0095989
0.1,0.83,-0.17239
0.13,0.66,0.29081
0.56,0.05,4.6593
0.67,0.93,2.1246
0.86,0.37,0.9636
0.04,0.92,-0.77936
1,0.33,0.35131
0.18,0.72,0.66867
0.92,0.27,0.73405
0.11,0,1.426
0.74,0.42,2.2759
0.56,0.7,3.4323
0.77,0.72,1.2536
0.57,0.18,4.5246
0.06,0.55,-0.018954
0.5,0.42,4.1115
0.6,0.2,4.1887
0.89,0.03,1.3508
0.63,1,2.3143
0.49,0.43,4.087
0.21,0.45,1.4602
0.03,0.68,-0.40476
0.69,0.26,3.0993
0.17,0.01,2.0494
0.83,0.98,0.10042
0.27,0.7,1.9096
0.72,0.48,2.4965
0.51,0.22,4.6097
0.71,0.17,3.1559
0.02,0.19,0.62345
0.39,0.33,3.968
0.21,0.44,1.5931
0.24,0.21,2.4313
1,0.76,-0.57217
0.79,0.03,2.5167
0.25,0.1,2.8686
0.03,0.37,0.22258
0.37,0.39,3.7103
0.84,0,1.947
0.62,0.65,3.1018
0.18,0.38,1.4627
0.56,0.3,4.3358
0.41,0.1,4.5076
0,0.12,0.75847
1,0.74,-0.54029
0.98,0.97,-0.91258
0.39,0.81,2.9696
0.59,0.67,3.3321
0.8,0.3,1.771
0.81,0.85,0.64631
0.07,0.02,1.1832
0.68,0.01,3.9541
0.46,0.36,4.117
0.69,0.2,3.3112
0.48,0.97,3.0461
0.77,0.92,0.8893
0.78,0.87,0.90229
0.97,0.6,-0.1671
0.34,0.47,3.1473
0.59,0.85,3.0101
0.44,0.26,4.358
0,0.28,0.39356
0.72,0.73,2.0032
0.13,0.86,-0.15151
0.18,0.07,1.929
0.87,0.47,0.64807
0.9,0.67,0.12655
0.24,0.38,2.1169
0.97,0.73,-0.38943
0.08,1,-0.75627
0.37,0.11,4.0775
0.47,0.35,4.2211
0.71,0.2,3.0794
0.33,0.85,2.2972
0.05,0.56,-0.15471
0.91,0.91,-0.58341
0.88,1,-0.4836
0.38,0.11,4.1476
0.1,0.54,0.18971
0.86,0.38,0.93537
0.48,0.84,3.282
0.48,0.19,4.6585
0.4,0.83,2.8113
0.04,0.17,0.6728
0.34,0.64,2.8148
0.96,0.58,-0.15048
0.58,0.61,3.5736
0.11,0.74,0.085173
0.79,0.08,2.3988
0.82,0.67,0.71652
0,0.34,0.25634
0.02,0.58,-0.24484
0.19,0.11,1.9987
0.99,0.89,-0.77989
0.46,0.32,4.2172
0.12,0.35,0.96977
0.54,0.05,4.7897
0.92,0.65,-0.08239
0.95,0.64,-0.2032
0.5,0.99,2.9824
0.6,0.49,3.6194
0.7,0.8,2.1035
0.71,0.5,2.4183
0.82,0.02,2.0051
0.78,0.99,0.59477
0.56,0.4,4.0415
0.96,0.14,0.8102
0.93,0.96,-0.66797
0.38,0.73,2.9626
0.84,0.91,0.12706
0.61,0.14,4.2701
0.15,0.1,1.7299
0.7,0.47,2.6636
0.7,0.36,2.802
0.46,0.5,3.8575
0.82,0.24,1.7544
0.18,0.42,1.344
0,0.19,0.67009
0.62,0.69,3.032
0.63,0.57,3.1519
0.81,0.69,0.95528
0.26,0.97,1.231
0.85,0.82,0.14696
0.4,0.06,4.4408
0.12,1,-0.44976
0.33,0.57,2.7649
0.75,0.41,2.2359
0.76,0.97,0.8533
0,0.86,-0.68291
0.3,0.3,2.9689
0.79,0.95,0.60283
0.54,0.06,4.7383
0.14,0.23,1.2941
0.1,0.44,0.61775
0.55,0.93,3.1361
0.03,0.1,0.70935
0.7,0.38,2.9337
0.71,0.95,1.5804
0.62,0.1,4.1781
0.81,0.52,1.1687
0.31,0.99,1.7668
0.78,0.98,0.65985
0.62,0.27,3.8507
0.65,0.2,3.7776
0.77,0.85,1.0173
0.65,0.77,2.6694
0.14,0.66,0.34516
0.01,0.74,-0.40115
0.61,0,4.5798
0.86,0.03,1.597
0.15,0.59,0.70293
0.65,0.16,3.9226
0.53,0.24,4.5017
0.26,0.15,2.8534
0.54,0.71,3.5914
0.96,0.97,-0.85314
0.84,0.84,0.21673
0.32,1,1.8462
0.06,0.44,0.40523
0.57,0.13,4.5893
0.83,0.94,0.16062
0.58,0.4,3.9198
0.33,0.63,2.6869
0.4,0.1,4.4901
0.12,0.99,-0.27937
0.98,0,1.0807
0.12,0.33,0.94737
0.27,0.13,3.0506
0.08,0.25,0.75229
0.31,0.26,3.1834
0,0.98,-0.91953
0.1,0.72,0.10054
0.25,0.96,1.0769
0.9,0.3,0.78294
0.54,0.78,3.4166
0.8,0.48,1.3597
0.25,0.6,1.8968
0.6,0.15,4.3465
0.31,0.42,2.8791
0.61,0.59,3.3298
0.25,0.05,2.8726
0.92,0.12,1.0326
0.11,0.15,1.1316
0.05,0.78,-0.40789
0.58,0.46,3.864
0.3,0.05,3.4711
0.9,0.28,0.79928
0.36,0.07,4.0867
0.91,0.32,0.66475
0.24,0.04,2.7343
0.15,0.18,1.4797
0.39,0.51,3.4768
0.34,0.17,3.7299
0.33,0.64,2.7077
0.97,0.2,0.56521
0.2,0.6,1.1508
0.83,0.9,0.24969
0.82,0.55,1.0068
0.05,0.81,-0.46279
0.2,0.06,2.275
0.25,0.41,2.1492
0.48,0.45,4.2201
0.81,0.96,0.37298
0.12,0.6,0.35191
0.21,0.16,2.188
0.46,0.84,3.2226
0.11,0.63,0.27415
1,0.72,-0.52733
0.03,0.92,-0.87487
0.02,0.05,0.972
0.29,0.24,3.0776
0.28,0.98,1.4244
1,0.41,0.0046774
0.63,0.01,4.3667
0.21,0.99,0.4621
0.49,0.6,3.9198
0.49,0.32,4.5006
0.58,0.05,4.6903
0.32,0.13,3.6139
0.47,0.24,4.4866
0.59,0.28,4.0757
0.91,0.74,0.037031
0.03,0.36,0.27541
0.95,0.65,-0.12833
0.51,0.81,3.3518
0.64,0.06,4.2313
0.4,0.01,4.6053
0.66,0.92,2.1759
0.73,0.23,2.879
0.31,0.76,2.1455
0.51,0.17,4.6689
0.54,0.83,3.3228
0.01,0.86,-0.68528
0.27,0.23,2.7884
0.16,0.43,1.0772
0.55,0.21,4.4647
0.09,0.85,-0.38906
0.09,0.71,-0.11872
0.82,0.66,0.78122
0.82,0.42,1.3074
0.35,0.47,3.2281
0.09,0.48,0.32593
0.94,0.68,-0.23131
0.99,0.84,-0.66189
